player,team,match,rating
Ryan Shawcross,Stoke,Stoke - Brighton,7.01
Ryan Shawcross,Stoke,Stoke - Burnley,6.545
Ryan Shawcross,Stoke,Stoke - Crystal Palace,5.37
Ryan Shawcross,Stoke,Stoke - Everton,6.52
Ryan Shawcross,Stoke,Stoke - Huddersfield,7.655
Ryan Shawcross,Stoke,Stoke - Leicester,5.8
Ryan Shawcross,Stoke,Stoke - Liverpool,5.58
Ryan Shawcross,Stoke,Stoke - Swansea,7.42
Ryan Shawcross,Stoke,Stoke - Tottenham,7.0649999999999995
Ryan Shawcross,Stoke,Stoke - Watford,7.475
Ryan Shawcross,Stoke,Stoke - West Bromwich Albion,6.695
Ryan Shawcross,Stoke,Swansea - Stoke,6.925
Ryan Shawcross,Stoke,Tottenham - Stoke,6.41
Ryan Shawcross,Stoke,Watford - Stoke,8.28
Ryan Shawcross,Stoke,West Bromwich Albion - Stoke,6.77
Ryan Shawcross,Stoke,West Ham - Stoke,7.16
Sadio Mane,Liverpool,Arsenal - Liverpool,7.305
Sadio Mane,Liverpool,Burnley - Liverpool,7.109999999999999
Sadio Mane,Liverpool,Chelsea - Liverpool,7.0649999999999995
Sadio Mane,Liverpool,Crystal Palace - Liverpool,6.59
Sadio Mane,Liverpool,Huddersfield - Liverpool,7.13
Sadio Mane,Liverpool,Liverpool - Arsenal,7.970000000000001
Sadio Mane,Liverpool,Liverpool - Bournemouth,7.9
Sadio Mane,Liverpool,Liverpool - Brighton,7.609999999999999
Sadio Mane,Liverpool,Liverpool - Crystal Palace,7.33
Sadio Mane,Liverpool,Liverpool - Everton,6.67
Sadio Mane,Liverpool,Liverpool - Leicester,6.425
Sadio Mane,Liverpool,Liverpool - Manchester City,8.093333333333334
Sadio Mane,Liverpool,Liverpool - Newcastle United,7.375
Sadio Mane,Liverpool,Liverpool - Southampton,7.035
Sadio Mane,Liverpool,Liverpool - Tottenham,7.055
Sadio Mane,Liverpool,Liverpool - Watford,7.565
Sadio Mane,Liverpool,Liverpool - West Bromwich Albion,6.025
Sadio Mane,Liverpool,Liverpool - West Ham,7.484999999999999
Sadio Mane,Liverpool,Manchester City - Liverpool,5.3100000000000005
Sadio Mane,Liverpool,Manchester United - Liverpool,6.165
Sadio Mane,Liverpool,Newcastle United - Liverpool,6.470000000000001
Sadio Mane,Liverpool,Southampton - Liverpool,7.055
Sadio Mane,Liverpool,Stoke - Liverpool,8.015
Sadio Mane,Liverpool,Swansea - Liverpool,5.475
Sadio Mane,Liverpool,Watford - Liverpool,7.07
Sadio Mane,Liverpool,West Bromwich Albion - Liverpool,6.865
Sadio Mane,Liverpool,West Ham - Liverpool,7.895
Saido Berahino,Stoke,Arsenal - Stoke,5.93
Saido Berahino,Stoke,Chelsea - Stoke,4.885
Saido Berahino,Stoke,Everton - Stoke,6.12
Saido Berahino,Stoke,Stoke - Arsenal,6.984999999999999
Saido Berahino,Stoke,Stoke - Bournemouth,5.475
Saido Berahino,Stoke,Stoke - Brighton,5.505
Saido Berahino,Stoke,Stoke - Everton,6.035
Saido Berahino,Stoke,Stoke - Leicester,6.005
Saido Berahino,Stoke,Stoke - Manchester United,5.595000000000001
Saido Berahino,Stoke,Stoke - Newcastle United,5.525
Saido Berahino,Stoke,Stoke - Southampton,5.49
Saido Berahino,Stoke,Stoke - Watford,6.1
Saido Berahino,Stoke,Watford - Stoke,6.0
Salomon Rondon,West Bromwich Albion,Arsenal - West Bromwich Albion,6.035
Salomon Rondon,West Bromwich Albion,Bournemouth - West Bromwich Albion,8.045
Salomon Rondon,West Bromwich Albion,Brighton - West Bromwich Albion,6.23
Salomon Rondon,West Bromwich Albion,Burnley - West Bromwich Albion,6.23
Salomon Rondon,West Bromwich Albion,Chelsea - West Bromwich Albion,6.325
Salomon Rondon,West Bromwich Albion,Crystal Palace - West Bromwich Albion,5.71
Salomon Rondon,West Bromwich Albion,Everton - West Bromwich Albion,7.35
Salomon Rondon,West Bromwich Albion,Huddersfield - West Bromwich Albion,6.115
Salomon Rondon,West Bromwich Albion,Leicester - West Bromwich Albion,6.175
Salomon Rondon,West Bromwich Albion,Liverpool - West Bromwich Albion,7.09
Salomon Rondon,West Bromwich Albion,Manchester City - West Bromwich Albion,5.625
Salomon Rondon,West Bromwich Albion,Manchester United - West Bromwich Albion,6.365
Salomon Rondon,West Bromwich Albion,Newcastle United - West Bromwich Albion,6.845000000000001
Salomon Rondon,West Bromwich Albion,Southampton - West Bromwich Albion,5.904999999999999
Salomon Rondon,West Bromwich Albion,Stoke - West Bromwich Albion,7.41
Salomon Rondon,West Bromwich Albion,Swansea - West Bromwich Albion,6.075
Salomon Rondon,West Bromwich Albion,Tottenham - West Bromwich Albion,7.675
Salomon Rondon,West Bromwich Albion,Watford - West Bromwich Albion,6.625
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Bournemouth,6.085
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Brighton,7.54
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Burnley,7.215
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Chelsea,5.48
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Crystal Palace,6.529999999999999
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Everton,5.975
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Huddersfield,6.045
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Leicester,6.484999999999999
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Liverpool,7.57
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Manchester City,6.04
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Manchester United,5.845000000000001
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Newcastle United,7.3149999999999995
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Southampton,7.135
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Stoke,5.99
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Swansea,7.0649999999999995
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Tottenham,6.63
Salomon Rondon,West Bromwich Albion,West Bromwich Albion - Watford,7.18
Salomon Rondon,West Bromwich Albion,West Ham - West Bromwich Albion,6.75
Sam Baldock,Brighton,West Bromwich Albion - Brighton,6.4399999999999995
Sam Byram,West Ham,Brighton - West Ham,7.46
Sam Byram,West Ham,Swansea - West Ham,5.484999999999999
Sam Byram,West Ham,West Ham - Bournemouth,6.03
Sam Byram,West Ham,West Ham - Crystal Palace,6.845000000000001
Sam Clucas,Swansea,Arsenal - Swansea,6.995
Sam Clucas,Swansea,Brighton - Swansea,6.105
Sam Clucas,Swansea,Burnley - Swansea,5.275
Sam Clucas,Swansea,Crystal Palace - Swansea,6.915
Sam Clucas,Swansea,Everton - Swansea,5.07
Sam Clucas,Swansea,Huddersfield - Swansea,7.175
Sam Clucas,Swansea,Leicester - Swansea,6.535
Sam Clucas,Swansea,Liverpool - Swansea,5.375
Sam Clucas,Swansea,Manchester City - Swansea,5.45
Sam Clucas,Swansea,Manchester United - Swansea,4.915
Sam Clucas,Swansea,Newcastle United - Swansea,6.275
Sam Clucas,Swansea,Stoke - Swansea,6.145
Sam Clucas,Swansea,Swansea - Arsenal,8.535
Sam Clucas,Swansea,Swansea - Brighton,4.945
Sam Clucas,Swansea,Swansea - Burnley,6.93
Sam Clucas,Swansea,Swansea - Chelsea,6.085
Sam Clucas,Swansea,Swansea - Crystal Palace,6.15
Sam Clucas,Swansea,Swansea - Huddersfield,6.08
Sam Clucas,Swansea,Swansea - Liverpool,6.845000000000001
Sam Clucas,Swansea,Swansea - Newcastle United,6.575
Sam Clucas,Swansea,Swansea - Southampton,6.105
Sam Clucas,Swansea,Swansea - Stoke,6.245
Sam Clucas,Swansea,Swansea - Tottenham,6.02
Sam Clucas,Swansea,Swansea - Watford,6.16
Sam Clucas,Swansea,Swansea - West Ham,6.955
Sam Clucas,Swansea,Tottenham - Swansea,6.45
Sam Clucas,Swansea,Watford - Swansea,6.404999999999999
Sam Clucas,Swansea,West Bromwich Albion - Swansea,6.58
Sam Clucas,Swansea,West Ham - Swansea,5.9
Sam Field,West Bromwich Albion,Bournemouth - West Bromwich Albion,6.09
Sam Field,West Bromwich Albion,Burnley - West Bromwich Albion,5.845000000000001
Sam Field,West Bromwich Albion,Manchester City - West Bromwich Albion,6.09
Sam Field,West Bromwich Albion,Swansea - West Bromwich Albion,5.7
Sam Field,West Bromwich Albion,Tottenham - West Bromwich Albion,6.5
Sam Field,West Bromwich Albion,Watford - West Bromwich Albion,5.98
Sam Field,West Bromwich Albion,West Bromwich Albion - Bournemouth,6.145
Sam Field,West Bromwich Albion,West Bromwich Albion - Crystal Palace,7.055
Sam Field,West Bromwich Albion,West Bromwich Albion - Leicester,5.42
Sam Field,West Bromwich Albion,West Bromwich Albion - Newcastle United,7.835
Sam McQueen,Southampton,Huddersfield - Southampton,5.9399999999999995
Sam McQueen,Southampton,Manchester City - Southampton,5.984999999999999
Sam McQueen,Southampton,Manchester United - Southampton,7.04
Sam McQueen,Southampton,Southampton - Swansea,6.09
Sam McQueen,Southampton,Tottenham - Southampton,6.15
Sam Vokes,Burnley,Arsenal - Burnley,5.66
Sam Vokes,Burnley,Brighton - Burnley,6.24
Sam Vokes,Burnley,Burnley - Bournemouth,5.984999999999999
Sam Vokes,Burnley,Burnley - Brighton,6.645
Sam Vokes,Burnley,Burnley - Chelsea,6.140000000000001
Sam Vokes,Burnley,Burnley - Crystal Palace,6.904999999999999
Sam Vokes,Burnley,Burnley - Leicester,6.05
Sam Vokes,Burnley,Burnley - Liverpool,6.305
Sam Vokes,Burnley,Burnley - Manchester City,6.265000000000001
Sam Vokes,Burnley,Burnley - Manchester United,6.05
Sam Vokes,Burnley,Burnley - Swansea,5.73
Sam Vokes,Burnley,Burnley - Tottenham,5.38
Sam Vokes,Burnley,Burnley - West Bromwich Albion,5.775
Sam Vokes,Burnley,Burnley - West Ham,6.6899999999999995
Sam Vokes,Burnley,Chelsea - Burnley,9.0
Sam Vokes,Burnley,Crystal Palace - Burnley,5.955
Sam Vokes,Burnley,Huddersfield - Burnley,6.6850000000000005
Sam Vokes,Burnley,Leicester - Burnley,6.115
Sam Vokes,Burnley,Manchester United - Burnley,6.0600000000000005
Sam Vokes,Burnley,Newcastle United - Burnley,6.01
Sam Vokes,Burnley,Southampton - Burnley,7.73
Sam Vokes,Burnley,Stoke - Burnley,5.695
Sam Vokes,Burnley,Swansea - Burnley,6.7
Sam Vokes,Burnley,Tottenham - Burnley,6.17
Sam Vokes,Burnley,Watford - Burnley,7.109999999999999
Sam Vokes,Burnley,West Bromwich Albion - Burnley,5.38
Sandro Ramirez,Everton,Chelsea - Everton,5.91
Sandro Ramirez,Everton,Everton - Burnley,5.98
Sandro Ramirez,Everton,Everton - Chelsea,5.645
Sandro Ramirez,Everton,Everton - Stoke,6.5649999999999995
Sandro Ramirez,Everton,Everton - Swansea,6.09
Sandro Ramirez,Everton,Everton - Tottenham,4.970000000000001
Sandro Ramirez,Everton,Manchester United - Everton,5.890000000000001
Scott Arfield,Burnley,Brighton - Burnley,7.01
Scott Arfield,Burnley,Burnley - Huddersfield,6.0600000000000005
Scott Arfield,Burnley,Burnley - Liverpool,6.6850000000000005
Scott Arfield,Burnley,Burnley - Manchester United,5.545
Scott Arfield,Burnley,Burnley - Stoke,7.4
Scott Arfield,Burnley,Burnley - Tottenham,5.365
Scott Arfield,Burnley,Burnley - Watford,7.355
Scott Arfield,Burnley,Burnley - West Ham,6.109999999999999
Scott Arfield,Burnley,Chelsea - Burnley,5.945
Scott Arfield,Burnley,Everton - Burnley,6.795
Scott Arfield,Burnley,Huddersfield - Burnley,6.995
Scott Arfield,Burnley,Leicester - Burnley,6.3100000000000005
Scott Arfield,Burnley,Liverpool - Burnley,7.01
Scott Arfield,Burnley,Manchester City - Burnley,5.9350000000000005
Scott Arfield,Burnley,Manchester United - Burnley,6.71
Scott Arfield,Burnley,Newcastle United - Burnley,6.585
Scott Arfield,Burnley,Swansea - Burnley,6.3
Scott Arfield,Burnley,Tottenham - Burnley,6.725
Scott Dann,Crystal Palace,Burnley - Crystal Palace,6.195
Scott Dann,Crystal Palace,Crystal Palace - Arsenal,5.715
Scott Dann,Crystal Palace,Crystal Palace - Bournemouth,6.615
Scott Dann,Crystal Palace,Crystal Palace - Chelsea,6.52
Scott Dann,Crystal Palace,Crystal Palace - Huddersfield,5.775
Scott Dann,Crystal Palace,Crystal Palace - Manchester City,6.34
Scott Dann,Crystal Palace,Crystal Palace - Southampton,6.37
Scott Dann,Crystal Palace,Crystal Palace - Swansea,5.875
Scott Dann,Crystal Palace,Crystal Palace - Watford,6.779999999999999
Scott Dann,Crystal Palace,Crystal Palace - West Ham,6.26
Scott Dann,Crystal Palace,Leicester - Crystal Palace,7.645
Scott Dann,Crystal Palace,Liverpool - Crystal Palace,6.505
Scott Dann,Crystal Palace,Manchester City - Crystal Palace,4.83
Scott Dann,Crystal Palace,Newcastle United - Crystal Palace,6.915
Scott Dann,Crystal Palace,Swansea - Crystal Palace,7.045
Scott Dann,Crystal Palace,Tottenham - Crystal Palace,7.57
Scott Malone,Huddersfield,Bournemouth - Huddersfield,5.45
Scott Malone,Huddersfield,Everton - Huddersfield,6.390000000000001
Scott Malone,Huddersfield,Huddersfield - Bournemouth,6.15
Scott Malone,Huddersfield,Huddersfield - Burnley,6.795
Scott Malone,Huddersfield,Huddersfield - Crystal Palace,6.01
Scott Malone,Huddersfield,Huddersfield - Everton,6.04
Scott Malone,Huddersfield,Huddersfield - Manchester City,6.0649999999999995
Scott Malone,Huddersfield,Huddersfield - Stoke,5.995
Scott Malone,Huddersfield,Huddersfield - Swansea,7.13
Scott Malone,Huddersfield,Huddersfield - Tottenham,6.025
Scott Malone,Huddersfield,Huddersfield - West Bromwich Albion,7.225
Scott Malone,Huddersfield,Huddersfield - West Ham,6.04
Scott Malone,Huddersfield,Leicester - Huddersfield,5.535
Scott Malone,Huddersfield,Manchester City - Huddersfield,6.21
Scott Malone,Huddersfield,Newcastle United - Huddersfield,6.029999999999999
Scott Malone,Huddersfield,Southampton - Huddersfield,6.385
Scott Malone,Huddersfield,Stoke - Huddersfield,5.265000000000001
Scott Malone,Huddersfield,Swansea - Huddersfield,5.625
Scott Malone,Huddersfield,Watford - Huddersfield,6.455
Scott Malone,Huddersfield,West Ham - Huddersfield,5.275
Scott McTominay,Manchester United,Brighton - Manchester United,6.06
Scott McTominay,Manchester United,Crystal Palace - Manchester United,5.470000000000001
Scott McTominay,Manchester United,Manchester City - Manchester United,6.0
Scott McTominay,Manchester United,Manchester United - Bournemouth,6.62
Scott McTominay,Manchester United,Manchester United - Chelsea,6.375
Scott McTominay,Manchester United,Manchester United - Huddersfield,6.484999999999999
Scott McTominay,Manchester United,Manchester United - Liverpool,6.46
Scott McTominay,Manchester United,Manchester United - Stoke,6.04
Scott McTominay,Manchester United,Manchester United - Watford,6.575
Scott McTominay,Manchester United,Newcastle United - Manchester United,5.57
Scott McTominay,Manchester United,West Bromwich Albion - Manchester United,6.16
Scott McTominay,Manchester United,West Ham - Manchester United,6.41
Sead Kolasinac,Arsenal,Arsenal - Bournemouth,7.965
Sead Kolasinac,Arsenal,Arsenal - Brighton,6.82
Sead Kolasinac,Arsenal,Arsenal - Burnley,7.505
Sead Kolasinac,Arsenal,Arsenal - Crystal Palace,5.525
Sead Kolasinac,Arsenal,Arsenal - Everton,6.09
Sead Kolasinac,Arsenal,Arsenal - Huddersfield,7.16
Sead Kolasinac,Arsenal,Arsenal - Leicester,6.275
Sead Kolasinac,Arsenal,Arsenal - Manchester City,6.245
Sead Kolasinac,Arsenal,Arsenal - Manchester United,6.37
Sead Kolasinac,Arsenal,Arsenal - Southampton,6.3
Sead Kolasinac,Arsenal,Arsenal - Swansea,8.1
Sead Kolasinac,Arsenal,Arsenal - Tottenham,6.975
Sead Kolasinac,Arsenal,Arsenal - Watford,6.58
Sead Kolasinac,Arsenal,Arsenal - West Bromwich Albion,7.654999999999999
Sead Kolasinac,Arsenal,Brighton - Arsenal,5.955
Sead Kolasinac,Arsenal,Burnley - Arsenal,6.99
Sead Kolasinac,Arsenal,Chelsea - Arsenal,7.04
Sead Kolasinac,Arsenal,Crystal Palace - Arsenal,6.325
Sead Kolasinac,Arsenal,Everton - Arsenal,6.4
